x1,x2,x3,x4,y
-0.7243742183699741,0.2020334822173846,-0.244988917948808,-1.272358133849771,event
0.16798377234887854,0.5126557775128223,0.8601800844247093,-0.6630715837842323,event
0.9203351585808441,1.4524000119869467,-0.6758439521851848,-0.2965431298235351,event
-1.6716048120229188,0.3638654651734052,-0.5000436883641242,-0.5739664268577878,non_event
0.44846906961430605,-0.8758489464640947,1.8320328906598493,-0.026174081989158555,non_event
0.4824588098587659,-0.014560733091074418,-0.3292722633782093,0.2597272238586129,non_event
0.7582137823990034,-0.7244931648671172,0.2613078866247117,0.5334175715647171,non_event
-2.319327368967486,1.9693700944870016,-1.1121605314206535,-0.5420686040289334,event
-0.45950478019615126,-0.5364024269509872,1.0622104611375425,0.33766844659759243,event
-1.105383666979271,-0.02623234002302544,0.20500024417168736,-0.2379128602363716,non_event
0.4029282734062969,-0.16403235338648212,-2.024327715170044,1.1256977645941584,non_event
0.5689349178440474,-1.3832750638960365,1.2273747543295443,0.2046878981853194,non_event
-0.7060832824296138,0.4235112641541115,1.1953441304345953,-0.015869655776298817,non_event
-0.2900906258155671,-0.7904889115731725,0.7725155468392226,0.1851960407012891,non_event
-1.4838780716055582,1.2099248486853815,-1.409538026369533,0.10823114188751802,event
-1.1502552812613667,0.8945167691071566,-0.4324299723028698,0.6739926995688879,non_event
-0.27447116181646314,-0.10119854118253895,-0.44228811139941604,-0.9519671160150853,event
0.5779010028611713,0.29712256945725035,1.348992261586382,-0.4984732923834498,event
-1.3969026465770278,0.19729772322393876,-1.0746315937755142,-0.6535187306261981,non_event
0.7490577161647796,-0.1569837446209427,-0.335082418815194,-0.12607908382250257,event
-1.051186696922955,1.5365710115902107,0.7508324126186356,-0.63786646305784,event
0.1653808706257063,-2.167669680758067,1.997206573931034,0.33756739866383084,event
1.1298091204952245,0.598448151380301,1.7919078360272058,-0.02932904443893551,event
1.1737224642357182,0.043112359471638696,-1.2329763091088395,1.2287281434410624,non_event
-0.4278632318504205,1.2950271909238371,-3.177209740347153,1.5852807887063958,event
-0.25980210783947527,0.7063029357374433,-1.0848417316539865,-0.3143727531939336,event
-1.4111730436566843,0.34554507535752765,0.0607634334966003,0.9757526593520414,non_event
-0.6413575540816443,-0.07989665334651617,-0.18176615162134743,0.7420897033323063,non_event
0.1124575091524479,0.45480754745157365,0.34131101358464444,2.22545763479131,event
0.4226043311385634,1.2762523692304923,1.1067915898206655,-1.4973396635193186,event
0.386835291215675,1.2648376462960953,0.6888161601263328,1.106073123745392,event
-0.6877983260820191,0.2692535303591202,0.47099175034296265,-0.5283066069534513,event
0.14890248866300462,-0.12054409343772811,-1.6400670320932582,1.3760085861540166,non_event
-0.05764974848249521,0.7952713506637591,-0.6790231653795276,-0.9024183284458577,event
-0.07482336492238283,-0.5140276440330438,0.4863080574922372,-0.1877794246216193,non_event
1.509897438118779,-0.40659346739168994,0.226175395529003,-0.8703468514996325,non_event
1.6199370079399225,1.219718978982447,-0.646680736793556,0.24256674157034633,event
1.153158166984797,0.08371137024589706,-0.11328580220835603,1.2183301565608657,non_event
-0.07760359544864943,0.5899021511922382,0.5205236596969818,-0.9802308592745539,event
-1.818934500797971,-0.5174192845061918,2.5867430406264367,0.559592003462406,non_event
-1.0374445827360659,0.7694634866208515,0.5421923434733931,0.7204035034577114,non_event
0.3024922456437337,0.8019697410449522,1.0652038780169468,-1.7766378912620229,event
-1.2779461672463932,-0.6968601443538122,-0.7501478658907995,0.22405602669843347,non_event
0.13833904758497237,1.177853178305996,0.7937911014706418,-1.139984619120958,event
-0.05098412376105582,0.5858452581657051,-0.7497628586880296,1.3768993522888533,event
1.8521475749302276,-0.4668938834073812,0.3063022683283806,1.7801086128581836,non_event
1.1116752695378225,0.38564963698420013,1.3183698694142787,0.2940561660849327,event
-0.5113753217658401,-0.5346055846230159,-0.26654021054531624,-0.9316442508380323,non_event
-0.54388110381726,1.0566684013662897,0.265806173685163,0.6356157301330257,event
-1.72892728363495,-0.2060932696362235,1.1398384128801675,-0.8358246533773626,non_event
0.4707495389512908,0.6070122361665596,-0.9865448204986107,-1.0198972708746141,event
0.00538712217177903,-0.5480638575651694,-0.6736667878340732,0.16146922277744177,non_event
1.3480457855527508,-2.0999763260510385,-1.9047442725500976,0.6303259289309346,event
0.7240967132993734,0.25081276324447277,-0.717922087880401,-0.029500073012987214,event
1.5525491646625962,-0.054945280611584865,-0.3835420124780358,0.012309681569750354,non_event
1.3254698317222298,-0.6597278085401906,-0.32053694616852235,-0.29154207122892806,non_event
-0.03426509249319793,-1.4558573790086509,-2.0919207780440963,1.705556858613855,non_event
-0.3610133976577602,0.023729426463448593,-1.8518319098350413,-1.4681797348408967,event
-0.7201654223083138,0.5479080912687692,0.4396652723227988,0.23485403692378737,event
0.2820149333675015,-0.8089013953850871,0.14190483535135734,-0.5090760611885795,non_event
-0.7905256635637867,-0.2390232456070694,-0.8250591204755356,-2.1162355171346503,non_event
-0.44490455072867596,-0.35311873217552775,-1.3711798159644195,0.5639362620196116,non_event
1.364993169378701,0.8195992071659276,0.0248814464127859,1.7890338767719516,event
0.49745433829488966,-0.3452796143524314,1.5809924912655098,0.053198287202293616,event
-0.8143964758413226,-1.1828844558615832,-0.7597160270540634,0.9128927220401354,non_event
0.26806583724082833,-1.0313210877938899,-0.5385447841264618,-0.1465096477335297,non_event
-0.5922083109955906,-0.07508931525149828,-0.26029127943566704,-0.17619870170130097,non_event
2.1334863572493026,0.828585474949519,-0.644601306755667,-1.0555367430976739,non_event
1.1727486669668656,-1.0359846553874812,1.215252935677064,1.2390689524731593,non_event
0.7467609892597509,-0.14715610968494372,1.782002616612006,1.1278263567154783,event
-0.2305086932593761,-0.28145387603829053,-0.06403742792973677,-0.6855127599309391,event
0.08777170226327703,-1.3736856694153714,0.6244811432818063,1.7540554162875346,event
-2.1837396793639328,1.5584501415520746,-0.9385951518916966,0.28591889356169603,non_event
-0.46663158616268313,-0.5749450361346697,-1.8326834165081949,-0.09623873876953526,non_event
1.6859598379761491,2.1873352405318416,-0.9014857271382332,0.5360352486976004,event
-0.5679209259390372,0.7942916231439286,-0.9509020793889751,-0.709831218060594,event
-0.046743015627166144,0.2025602603411755,-0.835303305479703,0.2764008512817462,event
-0.15698058761241418,-0.022050084983204432,0.5460979284539232,0.3075387417418934,non_event
1.6022424399351254,0.3045308872251465,1.6125358847527334,-0.8262530164295608,non_event
0.768653673570072,-1.1092492414154,-0.6531146670174963,0.44534281017766697,non_event
-0.771629356355782,0.7654730979856805,-0.036646652755275615,-0.5495184647200804,event
-0.630681983107717,-0.02202642915776051,-0.11063269749808982,-1.442981956109899,event
-0.8302805956005245,-0.9039982228556809,1.2420054315546927,-0.2247873520509707,non_event
-0.5911127382640322,0.40000173656489857,-0.6924236486408474,0.3015412050960591,event
0.9810854067618435,-1.1492875919606236,-1.1654426117880372,0.17455055116388923,non_event
-0.6616052659203869,0.18816762929466338,-1.0560932582351692,-0.5828413972475159,event
-0.7724176862674631,0.21729009634795216,0.7234851120020425,-0.22900360821813448,event
-2.018473466850335,-1.049085724625215,0.36022751169360273,0.9953838226500509,non_event
-0.5335854248470691,-0.07512343284393548,0.25622118028819435,0.7025498633250713,event
0.43472833363180485,-1.5679889617806555,0.7528879080981413,-1.0691176560883353,non_event
-0.7711673422506851,-1.1737970961082869,-0.9926243617432206,-0.11562200933853799,non_event
-0.7539408222423369,-2.1483060562060077,1.4863263071189865,0.692424214921812,event
-0.2993578180932056,0.34171545252709923,-0.7266536535782968,-1.6719479736545808,event
1.6639664263339362,0.9049708377879232,0.09665031793478326,0.16024536269685347,event
-1.2443298361423505,1.0964904533373252,0.2148640614345754,-0.7746894851967566,non_event
-0.7831343740833111,-1.4712609293429715,0.5184754854692242,0.11553066409669706,non_event
0.24483055755624394,-0.28059686456092603,-0.29630289474433713,-1.038977721433732,non_event
-0.1438871685288337,0.8461396170079245,-0.35200086878578823,0.17756488914800697,event
-1.608631416945108,-1.285913718002171,0.1337196265292309,1.6888636211612842,non_event
0.9515799718019122,-0.3124358691636082,-0.2268630130663668,1.178595361491394,non_event
-1.8191316911366053,-0.36284324052178,0.8630767310070764,-0.38931267340820785,non_event
1.783671705130877,1.4124539194375532,1.6042121991368463,-1.0726484555664724,event
1.8871393603475481,-0.255202309202219,-0.44583571807425887,-0.39534635863751033,non_event
1.490718777625579,0.3870175285343661,-1.1895714662993624,-0.8449875983315501,non_event
-0.38059952196168206,0.5249407451781944,0.24662155062857638,-0.6559404820900135,event
-0.9093750113456737,0.6151451797742057,-0.7614910245154739,-2.506991439038844,event
-0.33809410747390073,-0.33281629304966465,-0.393981667023994,0.16783995770037538,event
-1.4118835191217687,0.7453287598988212,-1.728262921885485,1.2156104809674169,non_event
0.21754288752495968,-0.31126539643732487,0.26293965828286,0.25514594583007083,non_event
0.6701261704943084,-0.23425144960501265,-1.6155897982995484,1.6190628869525416,non_event
-0.28785937817374047,-1.1658569443669822,-0.11726962896294671,-0.004121309499774664,non_event
0.46930349540544153,-0.2397986702760204,0.32592804434931444,0.3148199956050987,event
-0.4700714273340351,1.1843826683721874,-1.9009345142435339,0.16485101864250282,event
-0.2392659190077444,0.20750838703910826,-0.4698051106931862,-0.7126645224479884,event
-0.4474624884699576,-0.04363259703544551,0.12384558683103018,-1.2765575904695354,non_event
-0.6188296573953248,-0.9710775020283535,-1.127039777947984,1.0681233660844873,non_event
0.2529630514555753,0.5742225801052232,-0.40179926027606044,-0.8028801684695878,event
-0.7533681750068623,-1.2598654222396812,0.005153757804518393,-0.8432160471813755,non_event
0.7322768525342742,1.0616788070324066,0.6725415935627543,1.4351287426273898,event
-0.4025867127743903,-0.43399367943167283,-1.446360798884572,-0.9773767486388738,non_event
